order,scope,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
0,pooled,G_BOUND-G_SHUFFLE,OD,1695,-0.020540586845929947,0.008010179468387335,-0.22374016761105509,0.13348543226631152,884,9,802,-0.690728371747451,-0.29741277280418493,170,1695,0,0,0,0.0370168772521879,-0.005965880259175549,0.5030354961336324
0,pooled,G_BOUND-G_SHUFFLE,OC,1695,-0.01609108579024099,-0.005065101913515058,-0.14311299295316715,0.0963252999253217,791,29,875,-0.5576618789316479,-0.2177578400365203,170,1695,0,0,0,0.0023473711930872346,0.0022760359389941698,0.2225287612919331
0,pooled,G_BOUND-G_SHUFFLE,macro,1695,-0.018315836318085393,-0.003791306381528692,-0.1275810666928079,0.06159702663836038,798,4,893,-0.3574777804109308,-0.16952255657649395,170,,,,,,,
0,pooled,G_BOUND-G_GLOBAL,OD,1695,-0.05448204065118748,-0.0028153242781714383,-0.21855419800652642,0.09482024744133405,794,23,878,-0.7125122911488702,-0.2777349733650736,170,1695,0,0,0,0.0652547174462125,0.002770793521606585,0.5610933493658997
0,pooled,G_BOUND-G_GLOBAL,OC,1695,-0.03753261962503082,-0.026155653438708626,-0.1528381208115226,0.08968493396986243,587,53,1055,-0.2639724365507412,-0.17462744852475223,170,1695,0,0,0,0.02950943236035195,0.01762339622768394,0.1980739798030429
0,pooled,G_BOUND-G_GLOBAL,macro,1695,-0.04600733013810907,-0.011770934116506204,-0.1781943595471458,0.08618237362806981,712,13,970,-0.39867342693664654,-0.20716426611872046,170,,,,,,,
0,REFUGE,RP-C,OD,336,0.033882583167712,0.026384092233810996,-0.011711031798217197,0.09556794251927014,247,21,68,-0.15719262936787493,-0.03832429003369187,34,336,0,0,0,-0.06267320832236133,-0.021784492216555318,0.06763185399015226
0,REFUGE,RP-C,OC,336,-0.00622233185801994,0.0,-0.2538568509956707,0.23231014418453877,163,21,152,-0.6559206915517368,-0.3824878983073791,34,336,0,0,0,0.014731599273247289,0.0028205280247148856,0.22691606455735147
0,REFUGE,RP-C,macro,336,0.01383012565484578,0.008545377547108934,-0.10589128233822187,0.1521564824963073,184,19,133,-0.3366811087982535,-0.17560882349072654,34,,,,,,,
0,REFUGE,MT-C,OD,336,-0.3111701449351328,-0.3087451553322629,-0.8703392057171966,0.1780169134100229,65,5,266,-1.3986016546684077,-1.0162541694873886,34,336,0,0,0,0.4025164640604403,0.2896676250339305,2.086171983171854
0,REFUGE,MT-C,OC,336,-0.06110590760835669,-0.015116304799189795,-0.7910998746314124,0.6752211955725396,150,9,177,-1.627193901220414,-1.0512492164523908,34,336,0,0,0,0.017830766430274515,0.009708624505515573,0.5228858753071526
0,REFUGE,MT-C,macro,336,-0.18613802627174478,-0.14774688238206046,-0.6939439688139593,0.34194741419967256,94,5,237,-1.194196434983441,-0.855923482169271,34,,,,,,,
0,REFUGE,MT_RP-C,OD,336,-0.29885574791529607,-0.2950525997144293,-0.847472717356379,0.19371470621463716,62,6,268,-1.2892708147076992,-0.9893489057412306,34,336,0,0,0,0.3563978297126954,0.2763927186594355,1.69759000729468
0,REFUGE,MT_RP-C,OC,336,-0.05164523659329968,-0.008824031233717333,-0.6028636447038938,0.5191645443015591,150,12,174,-1.4647589865613209,-0.9129008455620145,34,336,0,0,0,0.01908097458758905,0.010725318476989543,0.45456646911089793
0,REFUGE,MT_RP-C,macro,336,-0.17525049225429806,-0.1560922571026857,-0.6039081453898976,0.20195449304364899,90,5,241,-1.0767949321648151,-0.751837549260262,34,,,,,,,
0,REFUGE,FT-C,OD,336,-0.42086668343251143,-0.424190666051133,-1.3225954604422885,0.5284199050512473,73,5,258,-2.454930309288228,-1.553749513579044,34,336,0,0,0,0.5829806726748759,0.41918119323016567,3.3493736394274225
0,REFUGE,FT-C,OC,336,-0.2614745035523377,-0.05504770068522902,-1.8028708280938333,1.098959430035018,137,9,190,-3.423889046665296,-2.348299229970611,34,336,0,0,0,0.10771926111111081,0.043604248050944205,1.075806996069278
0,REFUGE,FT-C,macro,336,-0.3411705934924245,-0.2476610730845097,-1.363840837116187,0.5553629563612883,97,5,234,-2.5700887343211853,-1.7574668930699406,34,,,,,,,
0,REFUGE,FT_RP-C,OD,336,-0.417132968624362,-0.4191943161324374,-1.311534828314198,0.5112227848202866,72,6,258,-2.355971996464523,-1.5479701988700627,34,336,0,0,0,0.5533188163994244,0.40253673120955513,3.077761977992797
0,REFUGE,FT_RP-C,OC,336,-0.23745398705610313,-0.034197633360089075,-1.6535720222010664,0.9321595275309125,138,10,188,-3.3711567199387837,-2.163665139655794,34,336,0,0,0,0.10922836865349396,0.03302619925772099,1.039489420945646
0,REFUGE,FT_RP-C,macro,336,-0.32729347784023294,-0.22940911304725198,-1.2441082495802835,0.48617063027458496,94,5,237,-2.548945685260229,-1.649425524089321,34,,,,,,,
0,REFUGE,KDG-C,OD,336,0.012375895425668748,0.010419369783770671,-0.04882554273348272,0.07397415060780843,202,4,130,-0.15004334456876212,-0.0825614525529356,34,336,0,0,0,-0.03707343996527739,-0.01300458687885886,0.12006331820233254
0,REFUGE,KDG-C,OC,336,0.022420562921928445,0.0071021077812982725,-0.08666678029713992,0.13665411544578343,187,5,144,-0.3812162205040881,-0.14394061344891215,34,336,0,0,0,-0.010728340669054226,-0.003194572680699892,0.10528942697172375
0,REFUGE,KDG-C,macro,336,0.017398229173798768,0.010207146196428152,-0.04930408674053699,0.09141218133055795,201,0,135,-0.2064706739676736,-0.08322198320021797,34,,,,,,,
0,REFUGE,K_ALL-C,OD,336,0.010031190711078473,0.008540382730876095,-0.040772722696963415,0.06425124366392643,203,11,122,-0.1775835507632162,-0.07593045885304889,34,336,0,0,0,-0.035858503453890585,-0.012083363834551442,0.10694829381487313
0,REFUGE,K_ALL-C,OC,336,0.0214253391755306,0.008303202852699698,-0.08704655078032308,0.13798804919920582,189,4,143,-0.372470756761778,-0.1387586233613393,34,336,0,0,0,-0.009377163934666536,-0.0026756042075268827,0.09252414996815551
0,REFUGE,K_ALL-C,macro,336,0.015728264943304898,0.009963375524346674,-0.046526219315012884,0.07840574305894021,202,1,133,-0.21161260203524934,-0.08159342592792992,34,,,,,,,
0,REFUGE,K_MAG-C,OD,336,0.0012209306712836474,0.0,-0.005595635943167476,0.008857748141299915,167,59,110,-0.02817152283302038,-0.010363970136804058,34,336,0,0,0,-0.0010859658742131922,-3.9600625330926675e-05,0.03523277220661436
0,REFUGE,K_MAG-C,OC,336,0.00045478789126008506,0.0,-0.01499532511253232,0.01533268789483122,136,91,109,-0.04884281816971425,-0.025942816070615698,34,336,0,0,0,0.0005941563692585144,0.0,0.02862539144314969
0,REFUGE,K_MAG-C,macro,336,0.0008378592812717919,0.001018362308446985,-0.0076316914444929385,0.009376426176832542,190,26,120,-0.035070338562492864,-0.013959726777420915,34,,,,,,,
0,REFUGE,K_FREE-C,OD,336,0.002758376343394008,0.003183950597929197,-0.010021819436717427,0.01731980152859247,201,14,121,-0.05999044632395423,-0.020864993991772728,34,336,0,0,0,-0.0023232626561095946,-0.0019115317022269096,0.05807639868483174
0,REFUGE,K_FREE-C,OC,336,0.0023164763311492673,0.0,-0.02958814440424118,0.03704490652390313,162,24,150,-0.09359601236310633,-0.0505686938675724,34,336,0,0,0,-0.0010875161272245377,-7.374895411382809e-05,0.04597347636192599
0,REFUGE,K_FREE-C,macro,336,0.0025374263372714145,0.002060380340801471,-0.016601600086169066,0.021973520217566378,190,0,146,-0.051348586614785585,-0.02678395484069262,34,,,,,,,
0,REFUGE,G_BOUND-C,OD,336,0.08264545551327676,0.03642940607410661,-0.018094828737341695,0.26978129379578997,228,5,103,-0.25727386678009445,-0.047249921205919906,34,336,0,0,0,-0.08155290763135056,-0.033157053349701204,0.09528151745099254
0,REFUGE,G_BOUND-C,OC,336,0.009695550842760517,0.004327627660993816,-0.10350962296620803,0.11036022167960069,183,5,148,-0.2374246511566036,-0.14911653774664438,34,336,0,0,0,-0.004190669869277037,-0.0032152425949263375,0.0988656274950656
0,REFUGE,G_BOUND-C,macro,336,0.046170503178018504,0.030907252747169878,-0.018271891610183166,0.1421132081083354,229,0,107,-0.10209108202230421,-0.039157155362998734,34,,,,,,,
0,REFUGE,G_CONST-C,OD,336,0.035456833212871165,0.0077313565560233055,-0.04799238799520489,0.1633087413016321,180,2,154,-0.19170090408580087,-0.07613285290984242,34,336,0,0,0,-0.033802543036996625,-0.005554256277137792,0.13977244762586158
0,REFUGE,G_CONST-C,OC,336,0.006584747096167888,0.004278490113401867,-0.07284569639249838,0.09009570558118352,179,3,154,-0.2053352934803132,-0.10982971013897003,34,336,0,0,0,-0.0029456147302902064,0.00013943989246989474,0.07897126465517562
0,REFUGE,G_CONST-C,macro,336,0.021020790154519724,0.00935711226203173,-0.035719825119051585,0.10343262214054794,198,0,138,-0.1294778977358968,-0.05847982695965909,34,,,,,,,
0,REFUGE,G_SHUFFLE-C,OD,336,0.03373253864891866,0.006715499493548105,-0.0464990879152305,0.15762003532652225,181,4,151,-0.18261358542326356,-0.0746187947721476,34,336,0,0,0,-0.03400433769106514,-0.010314783872185096,0.13328762806578065
0,REFUGE,G_SHUFFLE-C,OC,336,0.007490135724368493,0.00738169131620503,-0.07575800271449329,0.09031113728669715,178,4,154,-0.2053352934803132,-0.11106088041652375,34,336,0,0,0,-0.003601537569838573,0.0,0.07623614828461032
0,REFUGE,G_SHUFFLE-C,macro,336,0.02061133718664346,0.009544935582783687,-0.03708599508745469,0.0985998008582234,199,0,137,-0.12990821309383227,-0.057962874750147116,34,,,,,,,
0,REFUGE,G_GLOBAL-C,OD,336,0.07112764057758929,0.030203852345800364,-0.022535449233573868,0.23188861678459793,219,3,114,-0.22771932086668167,-0.04312144131838826,34,336,0,0,0,-0.07556897074525366,-0.03314706801433287,0.08094891667028181
0,REFUGE,G_GLOBAL-C,OC,336,0.014470599066269019,0.009270765793345515,-0.11660213205780812,0.14023660118628878,185,6,145,-0.2794962256694733,-0.16200084758724617,34,336,0,0,0,-0.005972013541249203,-0.0042367752498773115,0.10968089899773414
0,REFUGE,G_GLOBAL-C,macro,336,0.042799119821929174,0.028989712506821697,-0.02496808185667443,0.13170599750931822,223,0,113,-0.10073724075766455,-0.04267866086309978,34,,,,,,,
0,REFUGE,MT_RP-MT,OD,336,0.01231439701983669,0.007940534226730245,-0.021745162220276892,0.05042154002390942,210,26,100,-0.11692315661633312,-0.044240300490739445,34,336,0,0,0,-0.04611863434774479,-0.005345223277398503,0.07023442867727023
0,REFUGE,MT_RP-MT,OC,336,0.009460671015057018,0.009736386120540175,-0.2515437231329354,0.24561810659400884,178,20,138,-0.7245291471262627,-0.3685987818400291,34,336,0,0,0,0.0012502081573145397,0.0,0.1935831254073456
0,REFUGE,MT_RP-MT,macro,336,0.010887534017446698,0.005892161669163176,-0.11337927820109228,0.13599015174606266,183,17,136,-0.3432484126940305,-0.17759035184486205,34,,,,,,,
0,REFUGE,FT_RP-FT,OD,336,0.0037337148081494206,0.0010066059083158052,-0.028933414347415143,0.03252439718590683,172,32,132,-0.08586727726864751,-0.0466749197850019,34,336,0,0,0,-0.029661856275451644,-0.0002885102382519378,0.08795882343836221
0,REFUGE,FT_RP-FT,OC,336,0.024020516496234618,0.014032879838393741,-0.19277586878790332,0.23203723024946554,181,21,134,-0.742080707949111,-0.3144256295323934,34,336,0,0,0,0.0015091075423831254,0.0,0.1885796358197701
0,REFUGE,FT_RP-FT,macro,336,0.01387711565219163,0.008891821889933649,-0.09736505034209086,0.11754006633633018,191,18,127,-0.36739190102053065,-0.15641831454069807,34,,,,,,,
0,REFUGE,MT_RP-RP,OD,336,-0.3327383310830081,-0.31757643615022424,-0.9301560790429597,0.2044003484342638,66,6,264,-1.4727047827464035,-1.086843232318883,34,336,0,0,0,0.4190710380350568,0.30163152586079844,2.130086880269371
0,REFUGE,MT_RP-RP,OC,336,-0.04542290473527975,-0.008852858635516325,-0.7681405660124041,0.7283613368761099,152,10,174,-1.6389551687054804,-1.0396192425076638,34,336,0,0,0,0.004349375314341766,0.0025044056973215767,0.505072886663407
0,REFUGE,MT_RP-RP,macro,336,-0.18908061790914382,-0.13064548190127034,-0.7035977209071786,0.32198758335484357,91,5,240,-1.2723777763114952,-0.8625027641740606,34,,,,,,,
0,REFUGE,FT_RP-RP,OD,336,-0.451015551792074,-0.445077058317328,-1.4037043947522088,0.5408954227859308,73,6,257,-2.572912435534236,-1.6458915792769568,34,336,0,0,0,0.6159920247217856,0.43200985702462313,3.4966366359422345
0,REFUGE,FT_RP-RP,OC,336,-0.23123165519808314,-0.04007557713699428,-1.8326100998456163,1.2429205199468663,139,9,188,-3.1854448215733466,-2.3084991609968415,34,336,0,0,0,0.09449676938024666,0.029454930811141367,1.0827709597485633
0,REFUGE,FT_RP-RP,macro,336,-0.3411236034950787,-0.23959653165928074,-1.3834251878465098,0.5720428167536595,96,5,235,-2.546574045922745,-1.769959767130286,34,,,,,,,
0,REFUGE,MT-FT,OD,336,0.10969653849737863,0.10137174996092124,-0.24532921826397325,0.46610377685154525,243,25,68,-1.5465229353972987,-0.5600137513375931,34,336,0,0,0,-0.18046420861443566,-0.08886289252945101,0.5447530080658392
0,REFUGE,MT-FT,OC,336,0.200368595943981,0.026708647578643774,-0.4827597578235421,1.1450347862828059,189,32,115,-2.081106061848559,-0.9949717731925389,34,336,0,0,0,-0.0898884946808363,-0.013658839506370368,0.49735580155753967
0,REFUGE,MT-FT,macro,336,0.15503256722067982,0.06582388301618058,-0.2748979623895198,0.7386287552461457,229,21,86,-1.6005277343152047,-0.6420619061308652,34,,,,,,,
0,REFUGE,MT_RP-FT_RP,OD,336,0.1182772207090659,0.11106492682226854,-0.23549225276891517,0.4996515138600166,240,22,74,-1.575436139256714,-0.5642093548161466,34,336,0,0,0,-0.1969209866867288,-0.09416999162628903,0.5434731073126143
0,REFUGE,MT_RP-FT_RP,OC,336,0.18580875046280343,0.031463969958628324,-0.5177129025713767,1.1570704695923861,191,27,118,-2.167951363292986,-1.020605665990277,34,336,0,0,0,-0.0901473940659049,-0.019710493765282777,0.5092206689468087
0,REFUGE,MT_RP-FT_RP,macro,336,0.1520429855859349,0.059065663086577125,-0.2757335384987625,0.730906488734534,223,16,97,-1.6900275813181098,-0.6611427078223395,34,,,,,,,
0,REFUGE,KDG-K_ALL,OD,336,0.0023447047145902775,0.0021217962679564994,-0.016962746819265684,0.02106828726839982,180,7,149,-0.06351069026278022,-0.02630418360041644,34,336,0,0,0,-0.0012149365113868018,-0.0018815864664052384,0.08155421560891556
0,REFUGE,KDG-K_ALL,OC,336,0.0009952237463978452,0.0,-0.04221662731331288,0.04460305295532763,152,20,164,-0.10919794396331284,-0.05963889001372817,34,336,0,0,0,-0.001351176734387691,0.0,0.05964281977204222
0,REFUGE,KDG-K_ALL,macro,336,0.0016699642304938713,-0.0004182985687550822,-0.02245452419340488,0.0269824489280035,161,3,172,-0.06580617428241231,-0.03424308273512249,34,,,,,,,
0,REFUGE,KDG-K_MAG,OD,336,0.011154964754385103,0.008564054222187645,-0.04772829731171102,0.0710644502967206,202,4,130,-0.1521574858082575,-0.08267671759449444,34,336,0,0,0,-0.035987474091064196,-0.013467440327646685,0.11360269144615272
0,REFUGE,KDG-K_MAG,OC,336,0.02196577503066836,0.0056524404663249594,-0.08350932714125126,0.15092471748346936,184,7,145,-0.38242851338869954,-0.14302135214066242,34,336,0,0,0,-0.011322497038312741,-0.007105578690515424,0.1021538400244493
0,REFUGE,KDG-K_MAG,macro,336,0.016560369892526978,0.0073442006216339895,-0.050132752504011835,0.0893287103262419,203,0,133,-0.20091440785717785,-0.08175512990434351,34,,,,,,,
0,REFUGE,KDG-K_FREE,OD,336,0.009617519082274742,0.007273919206074453,-0.04322548118748104,0.06543076939684034,195,6,135,-0.15614311381589863,-0.07702668686376943,34,336,0,0,0,-0.034750177309167796,-0.011308942537851863,0.10904317708156169
0,REFUGE,KDG-K_FREE,OC,336,0.020104086590779176,0.00901285460861434,-0.07935735398578725,0.12915213174826135,186,5,145,-0.3052261775130405,-0.1291520152891226,34,336,0,0,0,-0.009640824541829688,-0.0030919112014360373,0.09936730341470666
0,REFUGE,KDG-K_FREE,macro,336,0.014860802836527357,0.007301895803757397,-0.04360567218596456,0.07722298504415082,194,0,142,-0.15530793811060484,-0.07530086375446081,34,,,,,,,
0,REFUGE,G_BOUND-G_CONST,OD,336,0.04718862230040561,0.04266313572033886,0.0,0.09796735651851907,297,8,31,-0.06557296269429358,-0.011672928464203713,34,336,0,0,0,-0.047750364594353945,-0.04088900025881603,0.028853624047788077
0,REFUGE,G_BOUND-G_CONST,OC,336,0.003110803746592629,0.0,-0.0566841214385827,0.062073856588784615,164,14,158,-0.1370183684469395,-0.07961532616133213,34,336,0,0,0,-0.0012450551389868302,0.0,0.05760813657575029
0,REFUGE,G_BOUND-G_CONST,macro,336,0.025149713023498783,0.02224678880726194,-0.004631890489337209,0.06356629821754334,280,4,52,-0.07429278242613302,-0.01786786817209876,34,,,,,,,
0,REFUGE,G_BOUND-G_SHUFFLE,OD,336,0.048912916864358114,0.04391407259652369,0.0,0.10394799981389147,294,9,33,-0.0746602813568309,-0.013218084009451491,34,336,0,0,0,-0.04754856994028543,-0.041708797778142515,0.024274218917721503
0,REFUGE,G_BOUND-G_SHUFFLE,OC,336,0.0022054151183920232,0.0,-0.05881609711570479,0.06211697012217243,162,15,159,-0.12869364532435146,-0.08037834499706611,34,336,0,0,0,-0.0005891322994384636,0.0,0.06019209343533847
0,REFUGE,G_BOUND-G_SHUFFLE,macro,336,0.02555916599137504,0.022263246304565776,-0.0051529959780083345,0.0659825987024798,278,4,54,-0.08182914537737673,-0.018141922121486635,34,,,,,,,
0,REFUGE,G_BOUND-G_GLOBAL,OD,336,0.011517814935687492,0.008107943903484793,-0.004444164409145301,0.03794927536318604,248,23,65,-0.04101280342279079,-0.014450373028601637,34,336,0,0,0,-0.005983936886096915,-0.007858780939318244,0.07924534117522809
0,REFUGE,G_BOUND-G_GLOBAL,OC,336,-0.004775048223508504,0.0,-0.030230433553196656,0.018438859527830642,118,53,165,-0.07029176727176845,-0.044203488045538475,34,336,0,0,0,0.001781343671972167,0.0,0.03974089805906516
0,REFUGE,G_BOUND-G_GLOBAL,macro,336,0.003371383356089329,0.001436745505578596,-0.011984820540394958,0.019003475271972547,192,13,131,-0.03587432738683116,-0.018207501798892457,34,,,,,,,
0,ORIGA,RP-C,OD,586,-0.032448037037073725,-0.03817078905942184,-0.15907876638565077,0.0930782242535455,179,1,406,-0.4102810442132787,-0.20466129502277602,59,586,0,0,0,0.02615748653721074,0.0450140472510725,0.28319901874454584
0,ORIGA,RP-C,OC,586,0.4686785199453992,0.4620530348539431,-0.23438641906367574,1.2149456540165138,488,0,98,-1.2647364378505443,-0.6213035404902256,59,586,0,0,0,-0.24677870488410222,-0.18664082021804074,0.5653461726453591
0,ORIGA,RP-C,macro,586,0.21811524145416283,0.223350603936473,-0.15370075712738962,0.5816030950476503,468,0,118,-0.7245622794467943,-0.3369698028971275,59,,,,,,,
0,ORIGA,MT-C,OD,586,-3.0954241928493844,-2.9107231322405003,-6.0849535002113715,-0.5791661507889678,32,0,554,-13.316018922734262,-7.733281832263198,59,586,0,0,0,3.2197662823884587,2.9224125902897273,8.44609029980956
0,ORIGA,MT-C,OC,586,-3.229623859732723,-2.8028860752892126,-8.574113378544784,1.4391233575536677,99,0,487,-21.92166544265505,-11.594000961893359,59,586,0,0,0,1.5235564603965823,1.4436482955236958,5.887756513645527
0,ORIGA,MT-C,macro,586,-3.1625240262910532,-2.737319085480172,-7.082384371533362,-0.05350287830237499,56,0,530,-15.30329489758685,-9.460976778598146,59,,,,,,,
0,ORIGA,MT_RP-C,OD,586,-3.1324056708184664,-2.9588834374127293,-6.073845929207755,-0.5913642624220727,33,0,553,-13.313080554405632,-7.691854467091507,59,586,0,0,0,3.2421521241528155,2.998090346144087,8.290534138898941
0,ORIGA,MT_RP-C,OC,586,-2.618531622159903,-1.8387696990870812,-8.087854166731312,1.4719374586339928,117,0,469,-20.91402864473334,-10.893937157303643,59,586,0,0,0,1.2181347238810698,0.921987201627827,5.67873512220206
0,ORIGA,MT_RP-C,macro,586,-2.8754686464891845,-2.3044125776116973,-6.820454504876477,-0.01195440613409593,58,0,528,-14.805805273507321,-9.093481130248511,59,,,,,,,
0,ORIGA,FT-C,OD,586,-7.132463648895315,-5.76728898626545,-14.77537728840836,-1.3087238214842867,23,0,563,-33.47819138564865,-19.843376872434163,59,586,0,0,0,7.597214487013226,6.178299759415136,22.481216789910135
0,ORIGA,FT-C,OC,586,-9.240338529123633,-7.299455115498676,-22.905435362745145,0.9169758722008203,73,0,513,-65.05670917284043,-31.53535234716001,59,586,0,0,0,4.324110847537824,3.689788615205284,15.073435844645035
0,ORIGA,FT-C,macro,586,-8.186401089009474,-6.299124816631663,-18.673536542678143,-0.5702264779755273,46,0,540,-49.0613943123635,-25.291413025658994,59,,,,,,,
0,ORIGA,FT_RP-C,OD,586,-7.210477625286155,-5.935057439098313,-14.87482040109876,-1.3828304887894272,22,0,564,-33.431387780336244,-19.874142835590117,59,586,0,0,0,7.667044106801861,6.184702432417888,22.38331549059197
0,ORIGA,FT_RP-C,OC,586,-8.617329543093526,-6.386453924606133,-22.15211351989158,1.0253247739127502,77,0,509,-63.9491749052128,-30.861987009805368,59,586,0,0,0,4.0632301888887845,3.162465691641404,15.029757628019109
0,ORIGA,FT_RP-C,macro,586,-7.913903584189839,-5.972201079091399,-18.325338684978888,-0.5503584432934583,48,0,538,-48.46139676780615,-24.970388243659503,59,,,,,,,
0,ORIGA,KDG-C,OD,586,0.16445868452899534,0.1484384725842447,-0.041701991318510157,0.3753025214626504,498,0,88,-0.4176655195881729,-0.12455643347874759,59,586,0,0,0,-0.17618988513518874,-0.14053064130141646,0.21366654464692353
0,ORIGA,KDG-C,OC,586,0.10420608283414967,0.0779992711116062,-0.23161426368289995,0.44714803866385266,374,0,212,-0.7565252546491097,-0.35252408132929985,59,586,0,0,0,-0.04404542207367092,-0.03229892782871602,0.35829059724138557
0,ORIGA,KDG-C,macro,586,0.1343323836815724,0.10988753134494877,-0.09799961988042338,0.3802154527376811,435,0,151,-0.4422308129483299,-0.17572883461688696,59,,,,,,,
0,ORIGA,K_ALL-C,OD,586,0.16686221886479838,0.14754103209208003,-0.0392206602644829,0.38690435291947045,497,0,89,-0.45418715706704305,-0.11457148133610791,59,586,0,0,0,-0.1837247854791848,-0.14558181847759677,0.23196667487975503
0,ORIGA,K_ALL-C,OC,586,0.11703250833797008,0.0798198735156408,-0.19896651730429982,0.4524321544243537,375,1,210,-0.5977444987767644,-0.33028009592023855,59,586,0,0,0,-0.05157624472347269,-0.03198212478285001,0.3451732468783158
0,ORIGA,K_ALL-C,macro,586,0.14194736360138427,0.10539781758708844,-0.0904157535593142,0.41352848476581827,449,0,137,-0.45509798584612016,-0.16854680003865405,59,,,,,,,
0,ORIGA,K_MAG-C,OD,586,0.005389473759275035,0.00040959724176281576,-0.021709471237119082,0.040810958749532,296,2,288,-0.07770176284149777,-0.03563820527767563,59,586,0,0,0,-0.0075957952208405895,-0.0017552372299114438,0.08371329101569075
0,ORIGA,K_MAG-C,OC,586,0.002921558629361266,-0.0002573931470795099,-0.05346002615467804,0.0616266080674055,283,8,295,-0.1594754430787937,-0.07273519618777811,59,586,0,0,0,-0.0003788588390151091,-0.0004141490464038,0.10638057234965276
0,ORIGA,K_MAG-C,macro,586,0.004155516194318138,-0.00040882340227033076,-0.03070390812446866,0.04785952864542198,290,0,296,-0.11202804313974468,-0.04583443491660439,59,,,,,,,
0,ORIGA,K_FREE-C,OD,586,0.02179432016285229,0.014090492779655905,-0.02667119100092097,0.0769217187571114,385,0,201,-0.10203577064799019,-0.046035892610457124,59,586,0,0,0,-0.02740775422490538,-0.016784377840647124,0.10933444332416452
0,ORIGA,K_FREE-C,OC,586,0.05426828093199168,0.04514065702544978,-0.054298921535111955,0.1658628882393598,429,3,154,-0.19897869933496182,-0.09900724020565473,59,586,0,0,0,-0.02470748651796801,-0.018275042345548442,0.16051655872875029
0,ORIGA,K_FREE-C,macro,586,0.03803130054742234,0.030959159555432603,-0.029661222341853533,0.1116826931560011,441,0,145,-0.1306810584537521,-0.05678415438935076,59,,,,,,,
0,ORIGA,G_BOUND-C,OD,586,-0.030050964555667182,-0.03840846753644933,-0.16896719547564998,0.14021751754195177,193,0,393,-0.45150529244514237,-0.2310523240254456,59,586,0,0,0,0.040349757236760764,0.03730396095579991,0.35732339242002786
0,ORIGA,G_BOUND-C,OC,586,-0.3146327005599866,-0.3066799739630366,-0.7191776677790307,0.049368998655499596,68,0,518,-1.398593072114429,-0.9026219883509424,59,586,0,0,0,0.1750759842601372,0.14268610565078355,0.7690713008008442
0,ORIGA,G_BOUND-C,macro,586,-0.17234183255782662,-0.16758555699518674,-0.4026125703370076,0.044941448790492,87,0,499,-0.7391453412802784,-0.5084047407703368,59,,,,,,,
0,ORIGA,G_CONST-C,OD,586,-0.12318418223923797,-0.1125774746804531,-0.3153803639370012,0.06857520255194594,123,0,463,-0.5766732685144049,-0.3980501418681872,59,586,0,0,0,0.13236170820298446,0.11590984375123625,0.527272234777376
0,ORIGA,G_CONST-C,OC,586,-0.23266241197460089,-0.22196316153139106,-0.6577641449162897,0.12247604145217417,109,0,477,-1.476796885372711,-0.8375925421315229,59,586,0,0,0,0.13257425598871095,0.09818533450413547,0.6677593447052558
0,ORIGA,G_CONST-C,macro,586,-0.17792329710691943,-0.1631973355537164,-0.45047871038680354,0.04634133866567858,97,0,489,-0.8668401054247821,-0.5690862506745378,59,,,,,,,
0,ORIGA,G_SHUFFLE-C,OD,586,-0.11872433540119913,-0.11260914605824568,-0.3119881415317549,0.07427111783988583,128,0,458,-0.5864201015864268,-0.3956636017777214,59,586,0,0,0,0.1288224142884783,0.10176608475582816,0.5288014916363969
0,ORIGA,G_SHUFFLE-C,OC,586,-0.23335611392854422,-0.22057873192017352,-0.6666505095729247,0.12831549680932253,104,1,481,-1.6074670617742037,-0.8401056645387338,59,586,0,0,0,0.1320994291595143,0.10639632168054547,0.674520955937837
0,ORIGA,G_SHUFFLE-C,macro,586,-0.17604022466487138,-0.15718851250630106,-0.4466659394572081,0.05256127995449389,101,0,485,-0.9230084034776653,-0.5705470957499043,59,,,,,,,
0,ORIGA,G_GLOBAL-C,OD,586,-0.08518552716423516,-0.08771324830167404,-0.2534974880883889,0.07904039957395415,138,0,448,-0.5125223673528523,-0.31216773959978217,59,586,0,0,0,0.09658792067173246,0.0896389926389487,0.4364882863996423
0,ORIGA,G_GLOBAL-C,OC,586,-0.34932614343967916,-0.33684416530567196,-0.8400053501383786,0.08067806634315944,81,0,505,-1.3984401940469238,-1.01648100425976,59,586,0,0,0,0.19092134811919395,0.1590999823118251,0.8440300052085685
0,ORIGA,G_GLOBAL-C,macro,586,-0.2172558353019572,-0.20414160324447872,-0.4985173148349953,0.031148472099012947,78,0,508,-0.7588858623812755,-0.6046142528821878,59,,,,,,,
0,ORIGA,MT_RP-MT,OD,586,-0.036981477969081855,-0.040053278141594095,-0.1667565776761748,0.08788996461170928,188,1,397,-0.5433799563154373,-0.2240952050476595,59,586,0,0,0,0.022385841764357158,0.04547704476387038,0.3403108130990402
0,ORIGA,MT_RP-MT,OC,586,0.6110922375728196,0.6139118943417621,-0.12709786483836583,1.4125197269049428,511,0,75,-1.7621736726598503,-0.5908668977554478,59,586,0,0,0,-0.3054217365155124,-0.2432296499849862,0.6208791654364503
