order,domain,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
3,Drishti_GS,G_PCA-G_ORDER,OD,37,0.42876525847892,0.51084449441966,0.09731328458451038,0.6228575654701385,35,0,2,-0.0866734136648395,0.001269470380471649,4,37,0,0,0,-0.4406135512765098,-0.5318754558198648,0.046417007504188756
3,Drishti_GS,G_PCA-G_ORDER,OC,37,-0.3996986483427351,-0.28951520814884946,-0.9882216132312416,0.02548526869976294,4,0,33,-1.6264232197300528,-1.3624140411448542,4,37,0,0,0,0.042156846315234316,0.05907589852253636,0.7400613891954313
3,Drishti_GS,G_PCA-G_ORDER,macro,37,0.014533305068093666,0.02390246847234767,-0.22639775558068953,0.2568735520248566,22,0,15,-0.5322964878755054,-0.4188961588864726,4,,,,,,,
4,REFUGE,T_LR-C,OD,336,0.6064150524084382,0.6069578927843877,-1.9570778168158443,2.8474695177803433,215,17,104,-7.410610028764808,-3.358043853330347,34,336,0,0,0,-0.42630213521327964,-0.27442022825019485,3.5976755950495685
4,REFUGE,T_LR-C,OC,336,-3.0700455972120557,-2.588760207647872,-10.857890137068111,3.0866489536943265,96,16,224,-15.18333933850049,-12.63316533733527,34,336,0,0,0,1.8131040000577563,1.5111345905944513,7.330267649453669
4,REFUGE,T_LR-C,macro,336,-1.2318152724018088,-0.6291913697580642,-5.317092510758748,2.2976075633742377,117,16,203,-9.650545832161262,-7.03073066774896,34,,,,,,,
4,REFUGE,T_LR-RP,OD,336,0.5879382955718985,0.6174306435652088,-1.8961211310101589,2.738545127437825,216,16,104,-6.994211863229904,-3.233992730080081,34,336,0,0,0,-0.4245084288630223,-0.2743305906908313,3.4825843953043822
4,REFUGE,T_LR-RP,OC,336,-2.894002006493352,-2.5062117535159354,-9.955775065915034,2.68151604860471,93,16,227,-13.762141781129634,-11.618501994530373,34,336,0,0,0,1.712368215121423,1.4551401950697898,6.826238103820665
4,REFUGE,T_LR-RP,macro,336,-1.1530318554607266,-0.683445860299714,-5.002505280651437,2.022948227996163,115,16,205,-8.902878029199302,-6.494078953155615,34,,,,,,,
4,REFUGE,T_LR-T_ISO,OD,336,0.4089295078488269,0.48856099883431425,-1.7021374252352117,2.3015905382125723,196,16,124,-6.59809704511215,-3.154607794855306,34,336,0,0,0,-0.27808167528714445,-0.2642392975093282,3.2812846548807912
4,REFUGE,T_LR-T_ISO,OC,336,-0.24157427071917054,-0.08685336935598809,-1.2475667300173576,0.5031025238352971,124,16,196,-2.2155330377103044,-1.677166486547748,34,336,0,0,0,0.13720958288639992,0.0367202293469564,1.1481831287026627
4,REFUGE,T_LR-T_ISO,macro,336,0.08367761856482799,0.13818396224070661,-1.2859614933181052,1.2118509596799387,188,16,132,-4.348200246996914,-2.1282312955910747,34,,,,,,,
4,REFUGE,T_LR-T_DIAG,OD,336,-0.0441378619103905,-0.00857124406329901,-0.2689392275854352,0.15251952221874143,147,16,173,-0.9074070099738818,-0.4709717726527063,34,336,0,0,0,0.02947134474421948,0.0,0.48822736965672225
4,REFUGE,T_LR-T_DIAG,OC,336,1.6440787031312976,1.5661289076411373,-0.14124928821979688,4.380351677919531,263,16,57,-3.962796376491029,-1.2181787622256581,34,336,0,0,0,-1.0103284149251792,-0.9308365273250594,0.6793976831194556
4,REFUGE,T_LR-T_DIAG,macro,336,0.7999704206104538,0.7767129225290659,-0.12761957702962512,2.1219467888186627,248,16,72,-1.8093239349507018,-0.6180398028129082,34,,,,,,,
4,REFUGE,U_PCA-C,OD,336,-0.060593789789629315,-0.05743627345845548,-0.28800808936009226,0.21704002454409066,96,18,222,-0.48980783624902324,-0.3411848539877922,34,336,0,0,0,0.0565578841802924,0.07450778608733977,0.3932382720283229
4,REFUGE,U_PCA-C,OC,336,0.21850136214239887,0.12037954108828908,-0.7827695600612306,1.1329379168707854,193,17,126,-1.962120366562925,-1.1465737441303443,34,336,0,0,0,-0.13871164027430014,-0.07462322420878031,0.5793466443594613
4,REFUGE,U_PCA-C,macro,336,0.07895378617638449,0.021453182648417668,-0.46950116155864974,0.586578765026774,177,17,142,-1.063227815865253,-0.6668376713074875,34,,,,,,,
4,REFUGE,U_PCA-RP,OD,336,-0.07907054662616904,-0.0639535536667013,-0.4067470830999287,0.30241759044380423,101,17,218,-0.7967381682807306,-0.4823288587660506,34,336,0,0,0,0.05835159053054975,0.07751431827811128,0.5016382951122367
4,REFUGE,U_PCA-RP,OC,336,0.3945449528611024,0.20466158023756398,-1.2035578976313244,1.9143208101705,198,18,120,-3.182532609084743,-1.8580906061001516,34,336,0,0,0,-0.23944742521063336,-0.13761177080383868,0.9241608618526842
4,REFUGE,U_PCA-RP,macro,336,0.15773720311746672,0.02805194207683992,-0.6892576765995861,0.9894520845480204,178,17,141,-1.7404161753068026,-1.0623350710929227,34,,,,,,,
4,REFUGE,U_PCA-U_RAND,OD,336,0.030030876645579643,0.017337569001069086,-0.022712808870306578,0.10028991464333115,202,23,111,-0.13361869231274248,-0.05025496039464607,34,336,0,0,0,-0.0236257222232,-0.014403764532044505,0.11161899031458113
4,REFUGE,U_PCA-U_RAND,OC,336,0.030475567557698154,0.010028711162252124,-0.20900087506702247,0.277733376287731,172,23,141,-0.7005808978167605,-0.3474685572936848,34,336,0,0,0,-0.020590936507327465,-0.012566525223844938,0.18032538950288338
4,REFUGE,U_PCA-U_RAND,macro,336,0.030253222101639294,0.012437951277627368,-0.09611345910506275,0.18302516368733368,179,19,138,-0.3399853949128451,-0.171755806233523,34,,,,,,,
4,REFUGE,U_PCA-U_SCALE,OD,336,-0.053996644468029244,-0.05424201827853303,-0.2514376071730495,0.1797447307121669,95,18,223,-0.3933199541672816,-0.2985528292495187,34,336,0,0,0,0.049592513858969275,0.07177540183728426,0.3497467879987575
4,REFUGE,U_PCA-U_SCALE,OC,336,0.20300127025334894,0.10578813262128173,-0.7468732506068554,1.0823397386977462,194,17,125,-1.8709948024865475,-1.0972961792939508,34,336,0,0,0,-0.1298161372204058,-0.06702413990028955,0.5551353790924236
4,REFUGE,U_PCA-U_SCALE,macro,336,0.07450231289266013,0.015758123647247047,-0.43809882656963284,0.5582008936341754,175,17,144,-1.0134669031415466,-0.6287165249792731,34,,,,,,,
4,REFUGE,S_JOINT-C,OD,336,-1.835893744736098,-2.0344375063173157,-4.248207715387986,0.056630587037193036,41,20,275,-6.541692715980075,-4.935724257834039,34,336,0,0,0,1.7542993876310027,1.8381145488897,5.875967560483427
4,REFUGE,S_JOINT-C,OC,336,0.2936632247345481,0.03130168298015046,-2.650142976919007,3.3550091395481205,181,20,135,-9.112689147823883,-4.410355205560872,34,336,0,0,0,-0.1789944053712848,-0.017138915981742553,2.0402632328079817
4,REFUGE,S_JOINT-C,macro,336,-0.7711152600007755,-0.526752524542401,-2.873416473961732,1.0778118419677185,87,19,230,-7.626922224285004,-4.123741942169012,34,,,,,,,
4,REFUGE,S_JOINT-RP,OD,336,-1.8543705015726375,-2.060743714813679,-4.396378227452319,0.13177812094081198,37,32,267,-6.730124588927666,-5.071301066920557,34,336,0,0,0,1.7560930939812602,1.8267863732536551,5.9889772319670715
4,REFUGE,S_JOINT-RP,OC,336,0.46970681545325166,0.08333231918685735,-3.039809283381473,4.111009185756393,171,32,133,-8.988450264785353,-4.809619321251915,34,336,0,0,0,-0.279730190307618,-0.06021826037651423,2.2110536856236327
4,REFUGE,S_JOINT-RP,macro,336,-0.6923318430596931,-0.43704781238588786,-2.9447174434455103,1.4817368238488282,94,32,210,-7.643980716872711,-4.375955363836576,34,,,,,,,
4,REFUGE,S_JOINT-S_SHARED,OD,336,-1.8560835141751526,-2.065171472591254,-4.3909607525237035,0.11118881091355393,37,32,267,-6.733798642809186,-5.069051219824853,34,336,0,0,0,1.7588189672391263,1.8244405593354673,5.987823736112613
4,REFUGE,S_JOINT-S_SHARED,OC,336,0.45276773586579044,0.047412609996189126,-3.0026552432383835,4.081791162605091,171,32,133,-8.987254297148617,-4.800468813536773,34,336,0,0,0,-0.27186944172619365,-0.04522820787024995,2.2022101794802436
4,REFUGE,S_JOINT-S_SHARED,macro,336,-0.7016578891546812,-0.4594302357161406,-2.9495565748721364,1.423893137967941,92,32,212,-7.655679975550322,-4.3683163638857065,34,,,,,,,
4,REFUGE,S_JOINT-S_NOPCA,OD,336,0.01210332658581479,0.003597842278790786,-0.02310995717128006,0.05950909912175728,176,32,128,-0.16557687483551575,-0.04198419572046187,34,336,0,0,0,-0.025668684974130843,-0.005690596579835727,0.07665083442613281
4,REFUGE,S_JOINT-S_NOPCA,OC,336,0.0009188605372038636,0.0,-0.17694253820315642,0.19267968098777288,162,34,140,-0.5335944696191364,-0.28928458057695594,34,336,0,0,0,0.0082052182713775,0.0,0.1672355313520944
4,REFUGE,S_JOINT-S_NOPCA,macro,336,0.0065110935615091525,0.002473871499381053,-0.08533046565111224,0.11088495063567017,176,31,129,-0.2696372177995232,-0.14410328779133066,34,,,,,,,
4,REFUGE,M_TRANSPORT-C,OD,336,0.028073642593870393,0.017716285250080066,-0.0911179288129893,0.15388096647297456,198,21,117,-0.42374466910665154,-0.15212200800883244,34,336,0,0,0,-0.012853860255405728,-0.006217776865947933,0.21676740833180652
4,REFUGE,M_TRANSPORT-C,OC,336,-0.1817535386938389,-0.1082410830416769,-0.8496612770073242,0.424295650435047,117,21,198,-1.6013431357797647,-1.171228516724962,34,336,0,0,0,0.10517470702608124,0.048212938379480264,0.6291006304993929
4,REFUGE,M_TRANSPORT-C,macro,336,-0.0768399480499844,-0.03189103141069127,-0.3907037617571718,0.26637759826684815,123,19,194,-0.915684638968095,-0.604026139806453,34,,,,,,,
4,REFUGE,M_TRANSPORT-RP,OD,336,0.009596885757330685,0.008319709417148324,-0.004641112368058975,0.02741240404967038,228,49,59,-0.030609736124564968,-0.013225259828816675,34,336,0,0,0,-0.011060153905148376,-0.005654105712463053,0.02698379670051345
4,REFUGE,M_TRANSPORT-RP,OC,336,-0.0057099479751353665,0.0,-0.05381718925557277,0.03640383366473321,117,56,163,-0.13092974296650128,-0.07387183687932486,34,336,0,0,0,0.004438922089748022,0.0,0.09409910833662327
4,REFUGE,M_TRANSPORT-RP,macro,336,0.001943468891097825,0.0,-0.022815426820438356,0.024207842457329987,165,41,130,-0.05051175393211427,-0.03441207614516501,34,,,,,,,
4,REFUGE,M_TRANSPORT-M_IDPOST,OD,336,0.008614204885526543,0.006849856963431211,-0.0020335758326384124,0.024150035227188393,231,54,51,-0.04294409602075833,-0.009853033112176916,34,336,0,0,0,-0.009610160923214813,-0.004552421781445659,0.024673276877127615
4,REFUGE,M_TRANSPORT-M_IDPOST,OC,336,-0.0003209724241242094,0.0,-0.04092949406117041,0.04162032006165273,146,52,138,-0.10575472050442514,-0.06235974791419469,34,336,0,0,0,0.000518256746185082,0.0,0.08802394982291106
4,REFUGE,M_TRANSPORT-M_IDPOST,macro,336,0.004146616230701266,0.0011490817084236493,-0.018543852149938145,0.026951909283667863,173,42,121,-0.04737930964515691,-0.027019919599879927,34,,,,,,,
4,REFUGE,M_TRANSPORT-M_SHUFFLE,OD,336,-0.41128418655479054,-0.4665868442598142,-1.2925460137133415,0.3860284413979953,67,21,248,-2.5317931824368145,-1.7058666505683115,34,336,0,0,0,0.33587675928414323,0.3311781085042269,1.6245948777790762
4,REFUGE,M_TRANSPORT-M_SHUFFLE,OC,336,0.644622866926588,0.37730476162476934,-0.8654979559294063,2.6656116591911303,210,18,108,-3.2958791251465835,-1.65085503467588,34,336,0,0,0,-0.2987795446045494,-0.1304837557020435,0.9565781718885302
4,REFUGE,M_TRANSPORT-M_SHUFFLE,macro,336,0.11666934018589892,0.002870829423784471,-0.8710314869836366,1.20812303574227,169,17,150,-2.607586390040817,-1.3800302404853304,34,,,,,,,
4,REFUGE,G_PCA-C,OD,336,0.20054982486834966,0.2315721113497371,-0.07491627419010105,0.4945693519434191,270,18,48,-0.6121316163007262,-0.24350394136419037,34,336,0,0,0,-0.1712613433135711,-0.18533149076112965,0.31382540025412947
4,REFUGE,G_PCA-C,OC,336,-0.056798243361321485,-0.052151303287828465,-0.16507530927283853,0.04780280555541361,82,27,227,-0.3030361151314387,-0.2129456862968984,34,336,0,0,0,0.02377046115592894,0.020829012737500596,0.14449401448487226
4,REFUGE,G_PCA-C,macro,336,0.07187579075351344,0.0710907707396069,-0.08040940722606749,0.24069461555526472,244,18,74,-0.40814115471093926,-0.1926519844233264,34,,,,,,,
4,REFUGE,G_PCA-RP,OD,336,0.1820730680318099,0.19450042300218628,0.0,0.4074685123217736,285,18,33,-0.34038662491098215,-0.13256298360533522,34,336,0,0,0,-0.16946763696331374,-0.18927186300938237,0.17145322601216265
4,REFUGE,G_PCA-RP,OC,336,0.11924534735738207,0.040735999335678175,-0.41118053908325014,0.7163690082195362,185,21,130,-1.2377827481257708,-0.7225437381525368,34,336,0,0,0,-0.07696532378040429,-0.03693132570340629,0.3259668193266999
4,REFUGE,G_PCA-RP,macro,336,0.15065920769459568,0.11529517654721988,-0.10413852813598301,0.4741648823752609,244,17,75,-0.532396358626952,-0.20824801658406525,34,,,,,,,
4,REFUGE,G_PCA-G_ISO,OD,336,0.0519370513519603,0.05759038791595672,-0.03600207177838488,0.1447040149527845,254,20,62,-0.20826461394534146,-0.08646830045407633,34,336,0,0,0,-0.043792584430203736,-0.04287530586571542,0.1265210884270462
4,REFUGE,G_PCA-G_ISO,OC,336,-0.006556310020872785,-0.00010774935220170256,-0.053537889185367726,0.03979363650366552,131,37,168,-0.2077877822091012,-0.08113220976751424,34,336,0,0,0,0.0007741987952744122,0.0,0.057185674742698145
4,REFUGE,G_PCA-G_ISO,macro,336,0.022690370665543507,0.02099347167022758,-0.02259901657796215,0.07049161384860003,251,20,65,-0.10398475755164505,-0.048585648238880556,34,,,,,,,
4,REFUGE,G_PCA-G_ORDER,OD,336,0.1995454127709793,0.2337890223015171,-0.08059492417646918,0.49272072663014144,269,18,49,-0.6452351431451175,-0.24933783043951402,34,336,0,0,0,-0.16998450356999045,-0.18652097265514778,0.32235407354969453
4,REFUGE,G_PCA-G_ORDER,OC,336,-0.05603200989520009,-0.0500148484623153,-0.1626275544074185,0.044065545884908186,80,26,230,-0.30124330704158764,-0.21303173086530403,34,336,0,0,0,0.024155462671911647,0.021125946469437995,0.14686328216316066
4,REFUGE,G_PCA-G_ORDER,macro,336,0.0717567014378894,0.07279809660367675,-0.08984172153953529,0.23648908161094107,244,18,74,-0.4246929181331405,-0.1975419514103509,34,,,,,,,
4,ORIGA,T_LR-C,OD,586,0.27052978176273923,0.5109709629988246,-3.0471550156772054,3.3066133739352024,359,0,227,-8.843037683656307,-5.24754176845827,59,586,0,0,0,0.017130854616204814,-0.3189280763982385,6.738573275464024
4,ORIGA,T_LR-C,OC,586,1.0845323960890703,0.5968685682739006,-7.936116107153774,11.169902462131027,339,0,247,-21.032192220726543,-13.889131840921916,59,586,0,0,0,-0.09461565204778849,0.12247806534202788,9.88961788519752
4,ORIGA,T_LR-C,macro,586,0.6775310889259047,0.5857221499763199,-4.6847343808028965,6.30495836177939,358,0,228,-13.671686014868989,-8.561204949330817,59,,,,,,,
4,ORIGA,T_LR-RP,OD,586,0.26529289806044926,0.49130520624619534,-2.9996778895944933,3.2811351079459983,360,0,226,-8.605907013055214,-5.1773394222314275,59,586,0,0,0,0.02299112351996714,-0.2416163931983082,6.660426621331112
4,ORIGA,T_LR-RP,OC,586,0.6126981391497778,0.4403928572034643,-8.180306148988059,9.775935720434598,321,0,265,-19.37963976029906,-13.198346552468722,59,586,0,0,0,0.1692253449413208,0.2401044477716634,9.358023773693603
4,ORIGA,T_LR-RP,macro,586,0.43899551860511343,0.41760094332798925,-4.837749320752716,5.706137701082642,348,0,238,-12.786437730807387,-8.206838760864867,59,,,,,,,
4,ORIGA,T_LR-T_ISO,OD,586,0.826968682767794,0.8693832264664636,-2.169978242444448,3.958669643612589,385,0,201,-8.279582408897024,-4.65770087106802,59,586,0,0,0,-0.5919896159163034,-0.6832391642964417,5.878825572491631
4,ORIGA,T_LR-T_ISO,OC,586,-0.5378580236118007,-0.32340662823611144,-3.5753692499195298,1.78100952813679,237,0,349,-7.088693341490693,-4.9229755650765945,59,586,0,0,0,0.49614503456062853,0.24976918242339607,3.8734137221847376
4,ORIGA,T_LR-T_ISO,macro,586,0.1445553295779966,0.19868057627062674,-2.5679521137029426,2.3726620360666475,329,0,257,-6.898939795427051,-4.082747976811879,59,,,,,,,
4,ORIGA,T_LR-T_DIAG,OD,586,0.4319473255338606,0.3231738040296528,-0.4115992311995442,1.4244138372041026,414,0,172,-1.4881414593109321,-0.6407183701837864,59,586,0,0,0,-0.48378188830620783,-0.29350309215791404,0.7576803201103581
4,ORIGA,T_LR-T_DIAG,OC,586,0.614559622062137,0.36274519160904295,-2.0088474354029993,3.6525506502022687,356,0,230,-6.202768497229572,-3.294976487055381,59,586,0,0,0,-0.5868799105599997,-0.5458694359961305,3.1403719772477543
4,ORIGA,T_LR-T_DIAG,macro,586,0.5232534737979988,0.4735315417941699,-0.9776150912345627,1.9785331813691853,388,0,198,-3.1356331742565025,-1.602849120183305,59,,,,,,,
4,ORIGA,U_PCA-C,OD,586,-0.3553734875845489,-0.28024293154572666,-0.7938754476370324,0.02227596990606595,65,0,521,-4.548646388847128,-1.2760266552299981,59,586,0,0,0,0.3876956263523446,0.27442437591429547,1.6346364578934982
4,ORIGA,U_PCA-C,OC,586,-0.8839933124648497,-0.7768677752594044,-2.460986650851704,0.6060861869062656,107,0,479,-6.183149792981641,-3.156980235702786,59,586,0,0,0,0.40397202192156656,0.3139432845656378,1.903261438963731
4,ORIGA,U_PCA-C,macro,586,-0.6196834000246989,-0.5910832968912649,-1.4560757062161533,0.20847457957275384,91,0,495,-3.647987282042886,-1.9949094655393858,59,,,,,,,
4,ORIGA,U_PCA-RP,OD,586,-0.3606103712868388,-0.2886296121301979,-0.8494235641245074,0.0952888237877092,87,0,499,-5.020597630290941,-1.3924065722275873,59,586,0,0,0,0.39355589525610696,0.26901842419028377,1.8518091879093879
4,ORIGA,U_PCA-RP,OC,586,-1.355827569404142,-1.1450649009737968,-3.8958874693072385,0.8145802960578985,104,0,482,-8.495491175538577,-4.80602326155572,59,586,0,0,0,0.6678130189106758,0.44915031656518956,3.2688312160034783
4,ORIGA,U_PCA-RP,macro,586,-0.8582189703454902,-0.8171220062098028,-2.206168530865016,0.31871193480386695,90,0,496,-4.860801809400995,-2.767052947850444,59,,,,,,,
4,ORIGA,U_PCA-U_RAND,OD,586,-0.07117947926515959,-0.03452226969006822,-0.24690201389401256,0.04898485459909341,195,1,390,-0.9335986315220479,-0.3946114148633737,59,586,0,0,0,0.08965930192887797,0.03310265121760847,0.6036277939005201
4,ORIGA,U_PCA-U_RAND,OC,586,-0.2921053505380968,-0.22624311170826306,-0.8009227108277783,0.14636586186156375,115,1,470,-2.6237531268034573,-1.0753301371449757,59,586,0,0,0,0.14264315565615704,0.08709232709313408,0.7478755506949879
4,ORIGA,U_PCA-U_RAND,macro,586,-0.18164241490162814,-0.14715463866457612,-0.45922680229155133,0.08993061682754377,115,0,471,-1.5063972684276394,-0.6590183846999655,59,,,,,,,
4,ORIGA,U_PCA-U_SCALE,OD,586,-0.3106679937913797,-0.24713769410416586,-0.7057289140628142,0.01814489419393328,67,0,519,-3.659813300749554,-1.0828481533026737,59,586,0,0,0,0.33999914072069587,0.24242466437055077,1.379773631608011
4,ORIGA,U_PCA-U_SCALE,OC,586,-0.8256830987384585,-0.711587277378184,-2.358836235926981,0.5289098504343143,109,0,477,-5.6234134707984715,-2.9342992213377426,59,586,0,0,0,0.38291675882779724,0.288235220019601,1.8074785174646275
4,ORIGA,U_PCA-U_SCALE,macro,586,-0.5681755462649188,-0.5464867241156579,-1.371070168765598,0.18383281439501853,90,0,496,-3.2979798640219715,-1.7957736103230466,59,,,,,,,
4,ORIGA,S_JOINT-C,OD,586,-1.7093941538421893,-1.387468053689439,-3.891102205869401,0.046885009164160385,62,0,524,-12.252986703693248,-5.676119115430391,59,586,0,0,0,1.9200020080048743,1.3957832192456698,7.286575152004905
4,ORIGA,S_JOINT-C,OC,586,-1.4500688642915183,-0.7324993476176989,-5.065137443789855,1.3738773633000467,206,1,379,-17.49689174239692,-7.9313020053369305,59,586,0,0,0,0.541219333390562,0.251956426727868,4.045775912122867
4,ORIGA,S_JOINT-C,macro,586,-1.5797315090668538,-0.9292123346011427,-4.349051569464763,0.5475126148777154,117,0,469,-13.798499312573597,-6.550981888312734,59,,,,,,,
4,ORIGA,S_JOINT-RP,OD,586,-1.714631037544479,-1.4217836470813094,-3.9425208328305095,0.08918969612256022,73,0,513,-12.72493794513706,-5.775195424118662,59,586,0,0,0,1.9258622769086369,1.3668867868433785,7.435204804294702
4,ORIGA,S_JOINT-RP,OC,586,-1.9219031212308106,-1.45807406239562,-5.585145457649348,1.495500975125852,146,0,440,-18.60887735740842,-8.634828483925418,59,586,0,0,0,0.8050603303796715,0.6233256371573677,4.321531954622182
4,ORIGA,S_JOINT-RP,macro,586,-1.818267079387645,-1.3082913089002834,-4.709401982486122,0.5454222867072034,102,0,484,-14.343490845623187,-6.933307382828163,59,,,,,,,
4,ORIGA,S_JOINT-S_SHARED,OD,586,-1.7167926356501306,-1.424608141502831,-3.96794147102118,0.0832947873368739,72,0,514,-12.689506253511768,-5.780222082981503,59,586,0,0,0,1.9293823061704074,1.3783951020392067,7.426410105594305
4,ORIGA,S_JOINT-S_SHARED,OC,586,-1.9321985334586405,-1.516574520104147,-5.61785182967286,1.5040147936780046,146,0,440,-18.62438466097151,-8.644904599741022,59,586,0,0,0,0.8173770593473961,0.6138429992691101,4.3398708650395745
4,ORIGA,S_JOINT-S_SHARED,macro,586,-1.8244955845543855,-1.3514351090326282,-4.697333619489269,0.5397318104427173,101,0,485,-14.348213279613153,-6.939578886942203,59,,,,,,,
4,ORIGA,S_JOINT-S_NOPCA,OD,586,0.051112800640469296,0.0389102998833879,-0.04265815310722787,0.15247522465944852,450,2,134,-0.24499407688267638,-0.08635206984437989,59,586,0,0,0,-0.06309070921734979,-0.028168739252993902,0.17959151938863183
4,ORIGA,S_JOINT-S_NOPCA,OC,586,0.3568689405941468,0.2815225218890882,-0.09637894369136646,1.077854496059355,488,6,92,-1.3513401623655885,-0.5278449660912815,59,586,0,0,0,-0.19124818903795623,-0.07476058597660629,0.4689226879328513
4,ORIGA,S_JOINT-S_NOPCA,macro,586,0.20399087061730806,0.17347073757363884,-0.04346410240580467,0.565371537639564,500,2,84,-0.7693099894609645,-0.27001031004096426,59,,,,,,,
4,ORIGA,M_TRANSPORT-C,OD,586,0.02457199220509234,0.02429040424872797,-0.10573083071656608,0.14304535698054788,368,1,217,-0.3325402552654677,-0.15900663374568091,59,586,0,0,0,-0.024922997465743987,-0.012233170162550877,0.2592554655908996
4,ORIGA,M_TRANSPORT-C,OC,586,0.45982665623229835,0.34768662971892406,-0.24240920833188406,1.4827473094395027,485,0,101,-1.8902251309767526,-0.8513898908492707,59,586,0,0,0,-0.2369185267270505,-0.1348731464277133,0.7517482533899882
4,ORIGA,M_TRANSPORT-C,macro,586,0.2421993242186955,0.19210004609504505,-0.14819801692990686,0.7649025620979577,475,0,111,-1.111382693121099,-0.45327011864576267,59,,,,,,,
4,ORIGA,M_TRANSPORT-RP,OD,586,0.019335108502802408,0.0182530789355706,-0.0067665476330802665,0.048353376817156235,476,4,106,-0.057520140112710116,-0.018801152675149663,59,586,0,0,0,-0.019062728561981695,-0.016160037683853545,0.09067028497493378
4,ORIGA,M_TRANSPORT-RP,OC,586,-0.012007600706994035,-0.0023360721356557868,-0.09451226035077087,0.05755197330013506,269,13,304,-0.36445589074051155,-0.15200754189605092,59,586,0,0,0,0.026922470262058816,0.013555341912984353,0.29123294936016153
4,ORIGA,M_TRANSPORT-RP,macro,586,0.003663753897904206,0.004920237145850104,-0.03937390526661533,0.045223395237597996,349,1,236,-0.14202630630724133,-0.06584711510876061,59,,,,,,,
4,ORIGA,M_TRANSPORT-M_IDPOST,OD,586,0.012952896349693498,0.011030343769291573,-0.011374277538628297,0.0408500646808696,441,13,132,-0.05034015774252332,-0.023395805403476747,59,586,0,0,0,-0.012235246806232124,-0.009983276356378079,0.09718986861834768
4,ORIGA,M_TRANSPORT-M_IDPOST,OC,586,-0.02166824567978753,-0.008285037695215935,-0.10091469813257592,0.043201499872561056,229,12,345,-0.4077986338461903,-0.16459208420551377,59,586,0,0,0,0.030834658181450116,0.012892598586091708,0.2971283562015843
4,ORIGA,M_TRANSPORT-M_IDPOST,macro,586,-0.004357674665046898,-0.0002701623282863608,-0.04649116974904666,0.03274967326947209,286,3,297,-0.1672539570189202,-0.0743162970242467,59,,,,,,,
4,ORIGA,M_TRANSPORT-M_SHUFFLE,OD,586,-0.46892469160026795,-0.418904593710423,-1.6382095868319624,0.6197518745635733,118,0,468,-3.3260099307067303,-2.225662684721406,59,586,0,0,0,0.4534236579989331,0.3677940290467756,2.6474778470726945
4,ORIGA,M_TRANSPORT-M_SHUFFLE,OC,586,-0.2341547051710115,-0.09698198539784819,-2.9239857839684524,2.0782501037461873,233,0,353,-5.664754735659871,-3.975151421382412,59,586,0,0,0,0.09060809034417987,0.012550697500339325,2.7962703414320442
4,ORIGA,M_TRANSPORT-M_SHUFFLE,macro,586,-0.3515396983856397,-0.21051756406449962,-1.9852388094599327,1.0600309709309974,172,0,414,-4.228934196005718,-2.687817530258922,59,,,,,,,
4,ORIGA,G_PCA-C,OD,586,0.15427389819996765,0.12749150363678963,-0.1638022703456976,0.5548440086109274,443,0,143,-0.9259147569885329,-0.40224998255743194,59,586,0,0,0,-0.15109175160275387,-0.13489440283238752,0.5524753202153382
4,ORIGA,G_PCA-C,OC,586,-0.17795063272445324,-0.15275568111752236,-0.4917923987357409,0.07550181281598123,130,1,455,-1.6246822361891011,-0.6618279581287014,59,586,0,0,0,0.12112700664995281,0.08324357197319898,0.6455309957560035
4,ORIGA,G_PCA-C,macro,586,-0.01183836726224255,-0.00017255477409161557,-0.27037123415684094,0.2322413278375346,293,0,293,-0.6877008923102279,-0.39428794251696125,59,,,,,,,
4,ORIGA,G_PCA-RP,OD,586,0.14903701449767773,0.13461217297929262,-0.17612949328923433,0.5433511548171843,423,0,163,-0.7490741686899338,-0.3657277729754155,59,586,0,0,0,-0.14523148269899158,-0.12845066364877633,0.5231106074834229
4,ORIGA,G_PCA-RP,OC,586,-0.6497848896637456,-0.538468559678984,-1.5975677728504667,-0.0015304671191540553,58,0,528,-3.9370236187460383,-2.134913995862435,59,586,0,0,0,0.38496800363906214,0.21138449838269402,1.9099113192957742
4,ORIGA,G_PCA-RP,macro,586,-0.2503739375830339,-0.20259766699528003,-0.6862215488500578,0.0805416195491182,104,0,482,-1.900515419668336,-0.9174233780461547,59,,,,,,,
4,ORIGA,G_PCA-G_ISO,OD,586,0.018439288106774306,0.018968351141379625,-0.0814089692843023,0.12543270481259472,385,0,201,-0.242318973240363,-0.13657718952200776,59,586,0,0,0,-0.016718239628639386,-0.015528143271859918,0.2095126738797315
4,ORIGA,G_PCA-G_ISO,OC,586,-0.11207674065403052,-0.08551964559867509,-0.2764188934311185,0.0013472114184176487,61,5,520,-0.8189443393381235,-0.3614573315070599,59,586,0,0,0,0.06969951400964725,0.04412548416924622,0.3521558597397872
4,ORIGA,G_PCA-G_ISO,macro,586,-0.04681872627362805,-0.034144206259201226,-0.13886203617113346,0.019580601838625755,147,0,439,-0.3991805719073316,-0.1788434898784535,59,,,,,,,
