order,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
4,T_LR-T_DIAG,OD,1695,-0.11963906926568402,-0.004549295316647051,-1.334900604279765,0.7055558935369866,821,16,858,-3.0113511742886567,-1.9483627750644723,170,1695,0,0,0,0.2419471839241476,0.002463845436659895,3.117478937859475
4,T_LR-T_DIAG,OC,1695,1.4836123043671166,1.7048846821935637,-0.8506025556309615,3.706106918484004,1347,16,332,-6.202768497229572,-2.136666951760912,170,1695,0,0,0,-1.389038040786083,-1.3201202603110076,1.7687312117955418
4,T_LR-T_DIAG,macro,1695,0.6819866175507164,0.7084750836648168,-0.40906909212443215,1.8197237751685027,1308,16,371,-3.1356331742565025,-1.0287542614853677,170,,,,,,,
4,U_PCA-C,OD,1695,-0.002619884544295347,-0.014563895524555281,-0.46529390307693763,0.5683217804859808,805,18,872,-4.548646388847128,-0.871858728799023,170,1695,0,0,0,0.00871350073841384,0.01845664307714756,1.2356500515135962
4,U_PCA-C,OC,1695,0.25528957228207844,0.38845135658959196,-1.5450282890474054,1.9308555672716292,1003,17,675,-6.183149792981641,-2.3783891835596447,170,1695,0,0,0,-0.21450609996829256,-0.2182177613450076,1.4197658084368596
4,U_PCA-C,macro,1695,0.12633484386889168,0.17986663705297223,-1.0121610302350748,1.204967610745823,975,17,703,-3.647987282042886,-1.4914373308506397,170,,,,,,,
4,U_PCA-RP,OD,1695,0.13473059530019607,0.041345966387962285,-0.4817324880605911,1.0388497644423955,887,17,791,-5.020597630290941,-0.9095346575986525,170,1695,0,0,0,-0.09526405903407885,-0.02035883000628047,1.4043416437194653
4,U_PCA-RP,OC,1695,0.4549915927440681,0.5691718163522208,-2.320382165699917,3.1398767800721425,1008,18,669,-8.495491175538577,-3.654854026653279,170,1695,0,0,0,-0.36925837046498544,-0.3572898344219295,2.349171389215143
4,U_PCA-RP,macro,1695,0.2948610940221322,0.31122137657938476,-1.4303926361619257,2.0156082290687216,980,17,698,-4.860801809400995,-2.1216937562420486,170,,,,,,,
4,U_PCA-U_RAND,OD,1695,-0.03838953980582236,-0.008328856487871406,-0.16598854590383239,0.07158159829225189,719,26,950,-1.1760825693393873,-0.3591257638274382,170,1695,0,0,0,0.03467729762113154,0.004662905285865548,0.5490702097153475
4,U_PCA-U_RAND,OC,1695,0.018662542389263327,0.04343043973877858,-0.4898581865999607,0.49873788518398415,966,27,702,-2.6237531268034573,-0.787493897577265,170,1695,0,0,0,-0.017958474547311108,-0.025591094383647928,0.520468368481663
4,U_PCA-U_RAND,macro,1695,-0.009863498708279381,0.011910880945209534,-0.29883460709162923,0.25007772271055806,908,19,768,-1.5063972684276394,-0.4728473050581596,170,,,,,,,
4,U_PCA-U_SCALE,OD,1695,-0.015051669264764082,-0.015082212591033262,-0.42796272430597915,0.46053418218661174,802,18,875,-3.659813300749554,-0.7740465554467134,170,1695,0,0,0,0.015304084579638303,0.022864454444966764,1.0749217563689448
4,U_PCA-U_SCALE,OC,1695,0.25003926563349643,0.34505235931456824,-1.4213133579112625,1.8581733943997718,1007,17,671,-5.6234134707984715,-2.2313086826878368,170,1695,0,0,0,-0.20562030466538542,-0.20316389178655214,1.338176464098241
4,U_PCA-U_SCALE,macro,1695,0.11749379818436627,0.16719025187525993,-0.9362951344335646,1.1138573056721834,974,17,704,-3.2979798640219715,-1.367017471313751,170,,,,,,,
4,S_JOINT-C,OD,1695,-0.09681579526756937,-0.09703762179434916,-3.147829893935805,2.85272957967118,794,20,881,-12.252986703693248,-4.600692751489763,170,1695,0,0,0,0.409833374489589,0.3370493801674401,6.939051371801841
4,S_JOINT-C,OC,1695,-0.059833666078929704,0.4986286352241964,-2.962593804224858,1.7906208955744454,1068,23,604,-17.49689174239692,-5.500695158708991,170,1695,0,0,0,-0.10103529489994251,-0.2872787018440839,2.8113983513453555
4,S_JOINT-C,macro,1695,-0.07832473067324974,0.14442882778640254,-2.805118931917334,1.9932147505631903,897,19,779,-13.798499312573597,-4.677900606658681,170,,,,,,,
4,S_JOINT-RP,OD,1695,0.040534684576922025,-0.032614954705967314,-3.204472544588275,3.2975603310613155,811,32,852,-12.72493794513706,-4.69408253830754,170,1695,0,0,0,0.30585581471709616,0.29976291573198743,7.095406592027046
4,S_JOINT-RP,OC,1695,0.13986835438306,0.8655738154056958,-3.3756437577611687,2.545390814583535,1008,32,655,-18.60887735740842,-6.0457294676973845,170,1695,0,0,0,-0.2557875653966354,-0.4871463441744579,3.0353995326491487
4,S_JOINT-RP,macro,1695,0.09020151947999075,0.20752941841071237,-3.0376663850296692,2.7167057716054503,902,32,761,-14.343490845623187,-4.985152057782035,170,,,,,,,
4,S_JOINT-S_SHARED,OD,1695,0.03361151499804556,-0.030374598562765698,-3.1949747096978887,3.2816259005339603,809,32,854,-12.689506253511768,-4.695742148584434,170,1695,0,0,0,0.30922885482809515,0.27952833252533127,7.081345875025074
4,S_JOINT-S_SHARED,OC,1695,0.1374695168261069,0.8466700165399965,-3.3708832233799013,2.556211123952667,1008,32,655,-18.62438466097151,-6.045242708171084,170,1695,0,0,0,-0.24733039678621963,-0.47765047440019615,3.045200245921506
4,S_JOINT-S_SHARED,macro,1695,0.0855405159120759,0.19784342970845525,-3.0654249200304573,2.7247146038017855,899,32,764,-14.348213279613153,-4.98589450735824,170,,,,,,,
4,S_JOINT-S_NOPCA,OD,1695,-0.07081946054470528,-0.013381831210090844,-0.3146935864501632,0.09558315820597854,682,42,971,-1.0798563499565539,-0.4147463014221688,170,1695,0,0,0,0.04211001999319653,0.007737656710352425,0.6384448951847639
4,S_JOINT-S_NOPCA,OC,1695,-0.09296045241522144,-0.04078570689117211,-0.8569518535405596,0.5486138483899298,718,49,928,-1.6569400241794097,-1.0465371147969218,170,1695,0,0,0,0.08038206705032738,0.04143740652648642,0.8216959326690279
4,S_JOINT-S_NOPCA,macro,1695,-0.08188995647996358,-0.018222196386830092,-0.5748080481719242,0.32484117912330523,741,40,914,-0.9997833379362886,-0.6950052997004932,170,,,,,,,
4,M_TRANSPORT-C,OD,1695,-0.1347398452553809,-0.04820381421484221,-0.5156477509632484,0.10640939793833405,616,22,1057,-1.4336446221360544,-0.6775248449868914,170,1695,0,0,0,0.09394785020202426,0.032671739318914206,0.8107193991407504
4,M_TRANSPORT-C,OC,1695,-0.22339113310731,-0.20409661199732865,-1.2900174528816477,0.8328204726832694,668,21,1006,-2.110797035105183,-1.4924452091450071,170,1695,0,0,0,0.20479518725559293,0.16242239934882807,1.30095855200698
4,M_TRANSPORT-C,macro,1695,-0.1790654891813454,-0.12276151751473563,-0.8854708459588911,0.4507521731749955,655,19,1021,-1.337927771612324,-1.0292870915008063,170,,,,,,,
4,M_TRANSPORT-RP,OD,1695,0.002610634589110512,0.0020608723133364037,-0.03244587511528785,0.035219977165863454,906,68,721,-0.20116322814736076,-0.049453032363784025,170,1695,0,0,0,-0.010029709570468436,-0.004616852219347933,0.1564291811046728
4,M_TRANSPORT-RP,OC,1695,-0.02368911264532035,-0.01538107509417852,-0.09694460137081751,0.032654805816676465,524,103,1068,-0.36445589074051155,-0.13204678420146024,170,1695,0,0,0,0.050042916758900054,0.02129882645819947,0.3413535952787456
4,M_TRANSPORT-RP,macro,1695,-0.010539239028104901,-0.006586044292977711,-0.0547990042545643,0.02517671055872531,645,43,1007,-0.14202630630724133,-0.07311081984182416,170,,,,,,,
4,M_TRANSPORT-M_IDPOST,OD,1695,0.004482701368012316,0.0035071808371922586,-0.022100204468773477,0.030465838186288806,976,93,626,-0.10541769596430495,-0.03638986445861535,170,1695,0,0,0,-0.011087519650883603,-0.0050138888348234545,0.1538419754754149
4,M_TRANSPORT-M_IDPOST,OC,1695,-0.019774364668898422,-0.010179587407677104,-0.08546437503758053,0.029817069208304407,564,111,1020,-0.4077986338461903,-0.12365005236134395,170,1695,0,0,0,0.0454373817935857,0.017084081232328074,0.3310850576465729
4,M_TRANSPORT-M_IDPOST,macro,1695,-0.0076458316504429795,-0.0035330100466079983,-0.0435525305780482,0.02107456385739504,671,49,975,-0.1672539570189202,-0.06286968160622664,170,,,,,,,
4,M_TRANSPORT-M_SHUFFLE,OD,1695,0.9825462922918773,0.15576371405638945,-1.1406629535727864,4.5887981362383155,911,21,763,-3.3260099307067303,-1.7273388068443878,170,1695,0,0,0,-1.041557263260355,-0.17475114838280348,2.0582750831382723
4,M_TRANSPORT-M_SHUFFLE,OC,1695,1.304708118190837,0.6807691022078011,-1.1850736668469963,4.75351259477348,1164,18,513,-6.005675012618195,-2.693314597905215,170,1695,0,0,0,-0.7547605270382645,-0.362212930955522,1.865982709762107
4,M_TRANSPORT-M_SHUFFLE,macro,1695,1.1436272052413572,0.40303045869667375,-1.0230899537607319,4.572602777867057,1068,17,610,-4.228934196005718,-1.910684908593345,170,,,,,,,
4,G_PCA-C,OD,1695,-0.264050867208894,-0.05829572328962529,-1.2485498762972402,0.40982392912127585,761,18,916,-2.0060851440290906,-1.4554265455847686,170,1695,0,0,0,0.2261442114486377,0.03125552224789985,1.7179693346856575
4,G_PCA-C,OC,1695,-0.1772834770413614,-0.1614394773040595,-0.40660461463043474,0.02456060388402531,248,28,1419,-1.6246822361891011,-0.5313415906817313,170,1695,0,0,0,0.11663476191118785,0.08555508395076217,0.5106747760801452
4,G_PCA-C,macro,1695,-0.22066717212512774,-0.10644018143312062,-0.789502034498164,0.16708403658546553,579,18,1098,-1.1989015268780046,-0.9054065828161096,170,,,,,,,
4,G_PCA-RP,OD,1695,-0.12670038736440262,-0.03482131647652986,-0.746057184387483,0.359327621636989,767,18,910,-1.830788524589333,-0.8855919568050885,170,1695,0,0,0,0.12216665167614497,0.020814114635393288,1.2244456168109585
4,G_PCA-RP,OC,1695,0.022418543420628285,0.08588123980095563,-0.9749243321065126,0.9027548010522014,944,21,730,-3.9370236187460383,-1.5456774281921817,170,1695,0,0,0,-0.038117508585505035,-0.07260827870753062,1.2500625773512026
4,G_PCA-RP,macro,1695,-0.05214092197188724,-0.015568309709634853,-0.4183875430289752,0.2622838613005166,754,17,924,-1.900515419668336,-0.6725045059637568,170,,,,,,,
4,G_PCA-G_ISO,OD,1695,-0.08132694524177957,-0.032173915825595145,-0.32987790505610404,0.10024401462743086,688,20,987,-0.5765893138806044,-0.38747535479339573,170,1695,0,0,0,0.06718012165257822,0.01763820502413327,0.5018380330568551
4,G_PCA-G_ISO,OC,1695,-0.028350031998195753,-0.0076717825926997385,-0.1648172682590121,0.0782143504965738,662,86,947,-0.8189443393381235,-0.26479658115448484,170,1695,0,0,0,0.01282516967049691,0.002056913430362073,0.2333115385549279
4,G_PCA-G_ISO,macro,1695,-0.05483848861998769,-0.046795699988810835,-0.1529370743174785,0.031840393269251296,434,20,1241,-0.3991805719073316,-0.18092904084694036,170,,,,,,,
4,G_PCA-G_ORDER,OD,1695,-0.2661230216590905,-0.06105433780548841,-1.2563977610592403,0.4085878271228158,760,18,917,-1.941958159106627,-1.4685763594765353,170,1695,0,0,0,0.22935846792876788,0.03234779090680817,1.7301516521093003
4,G_PCA-G_ORDER,OC,1695,-0.1770826207355552,-0.1566954602457038,-0.4107920782112029,0.025472018867147606,249,26,1420,-1.6219396589872814,-0.5297547127977505,170,1695,0,0,0,0.11779731032884205,0.08435010465351134,0.5138034708268532
4,G_PCA-G_ORDER,macro,1695,-0.22160282119732286,-0.10734694289171731,-0.7884729767857968,0.16924185817280396,581,18,1096,-1.2032880833897863,-0.9123600883186899,170,,,,,,,
