order,subset,domain,arm,n,OD,OC,macro
1,p1_extension_dev,REFUGE,C_PCA_REGION,32,90.88889096421113,80.53725541553598,85.71307318987354
1,p1_extension_dev,ORIGA,C,32,87.46598940651783,68.68668245294045,78.07633592972914
1,p1_extension_dev,ORIGA,C_PER256,32,79.44220202819635,61.39155683238927,70.41687943029282
1,p1_extension_dev,ORIGA,C_SENS,32,87.46598940651783,68.68668245294045,78.07633592972914
1,p1_extension_dev,ORIGA,C_PCA_GLOBAL,32,87.43127079334374,68.3600570562412,77.89566392479247
1,p1_extension_dev,ORIGA,C_PCA_SHUFFLED,32,87.42118313570406,68.34375695524554,77.88247004547479
1,p1_extension_dev,ORIGA,C_PCA_REGION,32,87.36824262234668,69.4969322070275,78.43258741468708
1,p1_extension_dev,REFUGE_Valid,C,32,83.83540271903655,65.38553614086865,74.6104694299526
1,p1_extension_dev,REFUGE_Valid,C_PER256,32,87.16727126441012,67.39375500324581,77.28051313382798
1,p1_extension_dev,REFUGE_Valid,C_SENS,32,83.83540271903655,65.38553614086865,74.6104694299526
1,p1_extension_dev,REFUGE_Valid,C_PCA_GLOBAL,32,83.61736994176985,65.3371261283458,74.47724803505781
1,p1_extension_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,83.60315615846719,65.33455546282816,74.46885581064768
1,p1_extension_dev,REFUGE_Valid,C_PCA_REGION,32,83.60227705013448,65.00371179655933,74.30299442334689
1,p1_extension_dev,Drishti_GS,C,32,86.43317059269245,64.5978629420718,75.51551676738211
1,p1_extension_dev,Drishti_GS,C_PER256,32,86.43317059269245,64.5978629420718,75.51551676738211
1,p1_extension_dev,Drishti_GS,C_SENS,32,86.43317059269245,64.5978629420718,75.51551676738211
1,p1_extension_dev,Drishti_GS,C_PCA_GLOBAL,32,86.44191778220036,64.59364883572457,75.51778330896246
1,p1_extension_dev,Drishti_GS,C_PCA_SHUFFLED,32,86.44132775754841,64.59329214758004,75.51730995256422
1,p1_extension_dev,Drishti_GS,C_PCA_REGION,32,86.43150553227254,64.60949951240791,75.52050252234022
1,all_dev,REFUGE,C,400,91.04769007790212,81.02371006926394,86.03570007358303
