assd,assd_undefined,assd_valid,channel,dice,domain,job,method,n,order,seed
11.688201862661142,0,736,OC,0.7086298279141351,REFUGE_Valid,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,736,1,20260925
18.764285285014957,0,736,OD,0.8620366107866312,REFUGE_Valid,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,736,1,20260925
23.498576944650708,0,37,OC,0.6936867603266048,Drishti_GS,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,37,0,20260907
8.034825882606853,0,37,OD,0.9294947586476542,Drishti_GS,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,37,0,20260907
16.868975751639816,0,586,OC,0.7246894910986826,ORIGA,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,586,0,20260907
12.57681455764324,0,586,OD,0.8825708328613435,ORIGA,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,586,0,20260907
7.541661994267889,0,336,OC,0.8327966210909303,REFUGE,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,336,0,20260907
10.582681881661108,0,336,OD,0.883771914422293,REFUGE,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,336,0,20260907
18.36035788558486,0,736,OC,0.5972251146944682,REFUGE_Valid,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,736,0,20260907
20.695563988632028,0,736,OD,0.7841050005855557,REFUGE_Valid,C_CTTA_FIXED_LR_20260907_order0,C_CTTA_FIXED_LR,736,0,20260907
27.05460753149691,0,37,OC,0.6128186406542727,Drishti_GS,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,37,1,20260907
15.193805943096432,0,37,OD,0.8595899660557197,Drishti_GS,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,37,1,20260907
18.566709198973374,0,586,OC,0.6985253871598226,ORIGA,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,586,1,20260907
13.301494528512045,0,586,OD,0.8784554846283864,ORIGA,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,586,1,20260907
8.750577843635838,0,336,OC,0.8106637633862896,REFUGE,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,336,1,20260907
8.132185324146857,0,336,OD,0.9104440483046775,REFUGE,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,336,1,20260907
15.371625873010748,0,736,OC,0.6450324749119121,REFUGE_Valid,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,736,1,20260907
17.00359301229681,0,736,OD,0.8249780776701519,REFUGE_Valid,C_CTTA_FIXED_LR_20260907_order1,C_CTTA_FIXED_LR,736,1,20260907
23.38434688957344,0,37,OC,0.6949794317980631,Drishti_GS,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,37,0,20260908
